HGNC.symbol	PROBEID
SCARB1	1552256_a_at
SCARB1	215834_x_at
SCARB1	215834_x_at
TMEM55A	226338_at
SF3B1	201071_x_at
SF3B1	229303_at
SF3B1	201070_x_at
SF3B1	211185_s_at
SF3B1	214305_s_at
SF3B1	201071_x_at
SF3B1	211185_s_at
SF3B1	201071_x_at
SF3B1	211185_s_at
SF3B1	201070_x_at
SPRED3	230046_at
PABPC4L	238865_at
SFTPD	214199_at
NUP210L	232598_at
NUP210L	232598_at
NUP210L	232598_at
FGD5	226985_at
FGD5	226984_at
FGD5	226985_at
FGD5	226984_at
FGD5	226985_at
FGD5	226984_at
FGD5	226985_at
FGD5	226984_at
FGD5	226985_at
FGD5	226984_at
BDNF-AS	1567361_at
BDNF-AS	1567361_at
BDNF-AS	1567361_at
CLDN16	220332_at
TMLHE-AS1	1560797_s_at
ATP5O	200818_at
ATP5O	200818_at
ATP5O	200818_at
ATP5O	200818_at
ATP5O	200818_at
ATP5O	200818_at
SMU1	233946_at
SMU1	218393_s_at
SMU1	222618_at
C11orf58	200084_at
C11orf58	201784_s_at
C11orf58	200084_at
C11orf58	201784_s_at
C11orf58	201784_s_at
C11orf58	201784_s_at
C11orf58	200084_at
C11orf58	201784_s_at
C11orf58	200084_at
C11orf58	201784_s_at
C11orf58	225811_at
ANO2	220111_s_at
ANO2	220111_s_at
ANO2	220111_s_at
ANO2	220111_s_at
CCL15-CCL14	210390_s_at
CCL15-CCL14	205392_s_at
CCL15-CCL14	210390_s_at
CCL15-CCL14	205392_s_at
UGT1A8	206094_x_at
UGT1A8	208596_s_at
UGT1A8	221305_s_at
UGT1A8	215125_s_at
UGT1A8	204532_x_at
UGT1A8	207126_x_at
LIN37	232534_at
LIN37	213526_s_at
LIN37	213526_s_at
LIN37	213526_s_at
LIN37	232534_at
LIN37	213526_s_at
LIN37	232534_at
LIN37	213526_s_at
LIN37	213526_s_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	232915_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	31807_at
DDX49	210811_s_at
DDX49	31807_at
DDX49	210811_s_at
MPI	202472_at
MPI	202472_at
MPI	202472_at
MPI	230524_at
MPI	230524_at
MPI	230524_at
MPI	202472_at
MPI	202472_at
MPI	202472_at
MPI	202472_at
MPI	230524_at
MPI	202472_at
MPI	202472_at
MPI	230524_at
GLB1L	206540_at
GLB1L	206540_at
GLB1L	206540_at
GLB1L	206540_at
EGFEM1P	1558411_at
EGFEM1P	1558411_at
EGFEM1P	1558411_at
F2RL2	230147_at
F2RL2	206795_at
F2RL2	206795_at
GNA11	213766_x_at
GNA11	204248_at
GNA11	564_at
GNA11	214679_x_at
GNA11	40562_at
GNA11	213944_x_at
GNA11	204248_at
GNA11	564_at
GNA11	40562_at
GNA11	204248_at
GNA11	564_at
GNA11	40562_at
GNA11	204248_at
GNA11	564_at
GNA11	40562_at
RMND1	220329_s_at
RMND1	220329_s_at
RMND1	1555201_a_at
RMND1	1555201_a_at
RMND1	220329_s_at
RGS18	223809_at
LINC00933	232131_at
SNAPIN	223066_at
SNAPIN	223066_at
SNAPIN	223066_at
SNAPIN	223066_at
SPG20	212526_at
SPG20	236600_at
SPG20	212526_at
SPG20	212526_at
SPG20	212526_at
SPG20	212526_at
SPG20	216965_x_at
SPG20	212526_at
SPG20	236600_at
SPG20	212526_at
SPG20	236600_at
RYR2	214044_at
RYR2	207557_s_at
RYR2	207557_s_at
RYR2	207557_s_at
RYR2	207557_s_at
ZNF540	238454_at
ZNF540	242697_at
ZNF540	242697_at
ZNF540	242697_at
ZNF540	238454_at
ZNF540	242697_at
ZNF540	242697_at
ZNF540	238454_at
ZNF540	242697_at
ZNF540	238454_at
ZNF540	242697_at
ZNF540	238454_at
COBLL1	215393_s_at
COBLL1	203642_s_at
COBLL1	229598_at
COBLL1	203641_s_at
COBLL1	215393_s_at
COBLL1	203642_s_at
COBLL1	203641_s_at
COBLL1	215393_s_at
COBLL1	203642_s_at
COBLL1	203641_s_at
COBLL1	215393_s_at
COBLL1	203642_s_at
COBLL1	203641_s_at
COBLL1	203642_s_at
COBLL1	203641_s_at
COBLL1	215393_s_at
COBLL1	203641_s_at
COBLL1	203641_s_at
COBLL1	215393_s_at
COBLL1	215393_s_at
COBLL1	215393_s_at
COBLL1	211032_at
COBLL1	211032_at
COBLL1	211032_at
COBLL1	215393_s_at
COBLL1	203642_s_at
COBLL1	229598_at
COBLL1	203641_s_at
GSPT2	205541_s_at
GPR34	223620_at
GPR34	223620_at
GPR34	223620_at
APOBEC3A	210873_x_at
APOBEC3A	210873_x_at
APOBEC3A	206632_s_at
C3orf30	1553146_at
C3orf30	1553146_at
C3orf30	1553146_at
C3orf30	1553146_at
C3orf30	1553146_at
CT45A8	1567912_s_at
CT45A8	235700_at
CT45A8	1567912_s_at
CT45A8	235700_at
CAPRIN1	225340_s_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	226990_at
CAPRIN1	200722_s_at
CAPRIN1	226285_at
CAPRIN1	226289_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	225340_s_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	226285_at
CAPRIN1	226289_at
CAPRIN1	200722_s_at
CAPRIN1	225340_s_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	226990_at
CAPRIN1	200722_s_at
CAPRIN1	200722_s_at
CAPRIN1	200723_s_at
CAPRIN1	200722_s_at
CAPRIN1	226289_at
SDHAF3	218981_at
SDHAF3	218981_at
SDHAF3	218981_at
MMP7	204259_at
MMP7	204259_at
FAM60CP	223038_s_at
PRRG4	238513_at
PRRG4	207291_at
HNRNPA1P4	200016_x_at
DTX1	227336_at
DTX1	227336_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	223238_s_at
PBRM1	220355_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	224152_s_at
PBRM1	224152_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	224152_s_at
PBRM1	223400_s_at
PBRM1	221212_x_at
PBRM1	221212_x_at
MIR503	227488_at
SERTAD2	202656_s_at
SERTAD2	202657_s_at
MXD4	210778_s_at
MXD4	212346_s_at
MXD4	212347_x_at
MXD4	210778_s_at
MXD4	212347_x_at
MXD4	212347_x_at
MXD4	210778_s_at
SNORD114-9	242856_at
GRN	211284_s_at
GRN	216041_x_at
GRN	200678_x_at
GRN	211284_s_at
GRN	216041_x_at
GRN	200678_x_at
GRN	211284_s_at
GRN	216041_x_at
GRN	200678_x_at
GRN	211284_s_at
GRN	211284_s_at
GRN	216041_x_at
GRN	200678_x_at
PCDHB16	232099_at
PCDHB16	221319_at
MIRLET7D	227793_at
ENPP2	210839_s_at
ENPP2	209392_at
ENPP2	210839_s_at
ENPP2	209392_at
ENPP2	210839_s_at
ENPP2	209392_at
ENPP2	210839_s_at
ENPP2	209392_at
ENPP2	210839_s_at
ENPP2	209392_at
ENPP2	210839_s_at
ENPP2	209392_at
SNORA27	200012_x_at
ANKLE2	212201_at
ANKLE2	212200_at
ANKLE2	212201_at
ANKLE2	212200_at
ANKLE2	212201_at
ANKLE2	212201_at
ANKLE2	212201_at
ANKLE2	212201_at
ZNF557	220444_at
ZNF557	220444_at
ZNF557	239259_at
DEUP1	1558894_a_at
DEUP1	1558893_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
DEUP1	1558894_a_at
DEUP1	1558893_a_at
DEUP1	1558894_a_at
DEUP1	1558893_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
DEUP1	1558893_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
DEUP1	1558894_a_at
DEUP1	1558893_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
DEUP1	1558894_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
DEUP1	1558894_a_at
DEUP1	1558893_a_at
DEUP1	1554071_at
DEUP1	1554072_s_at
ZNF280B	215048_at
ZNF280B	229360_at
ZNF280B	230789_at
ZNF280B	215048_at
ZNF280B	229360_at
ZNF280B	230789_at
ZNF280B	215048_at
ZNF280B	229360_at
ZNF280B	230789_at
IGLV4-60	215777_at
MME	203434_s_at
MME	203434_s_at
MME	203435_s_at
MME	203434_s_at
MME	203434_s_at
MME	203434_s_at
MME	203434_s_at
MME	203435_s_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
MRPS22	223448_x_at
MRPS22	219220_x_at
MRPS22	226257_x_at
MRPS22	228059_x_at
NFKBIE	203927_at
NFKBIE	203927_at
NFKBIE	203927_at
INTU	228946_at
INTU	228946_at
INTU	228946_at
INTU	228946_at
ZNHIT1	201541_s_at
ZNHIT1	201541_s_at
ZNHIT1	201541_s_at
ZNHIT1	201541_s_at
MIR1302-9	228609_at
NAV2-AS4	233077_at
PCDHB8	221319_at
C16orf89	229177_at
C16orf89	229177_at
C16orf89	229177_at
C16orf89	229177_at
ADAMTS18	230040_at
SLC25A19	223222_at
SLC25A19	223222_at
SLC25A19	223222_at
SLC25A19	223222_at
SLC25A19	223222_at
SLC25A19	223222_at
SLC25A19	223222_at
PLCL2	213309_at
PLCL2	216218_s_at
PLCL2	213309_at
PLCL2	216218_s_at
PLCL2	216218_s_at
PLCL2	216217_at
PPP2R5A	202187_s_at
PPP2R5A	202186_x_at
RAI14	202052_s_at
RAI14	202052_s_at
KANK1	213005_s_at
KANK1	237162_at
KANK1	213005_s_at
KANK1	213005_s_at
KANK1	213005_s_at
KANK1	213005_s_at
KANK1	213005_s_at
KANK1	213005_s_at
KANK1	238789_at
DPH3P1	233000_x_at
P3H3	204854_at
P3H3	204854_at
P3H3	204854_at
PXDNL	241942_at
PXDNL	241942_at
PXDNL	241942_at
PXDNL	241942_at
TRMT5	221952_x_at
TRMT5	227653_at
RPL24	200013_at
RPL24	214143_x_at
RPL24	200013_at
RPL24	214143_x_at
RPL24	200013_at
RPL24	214143_x_at
RPL24	200013_at
RPL24	214143_x_at
RPL24	200013_at
RPL24	214143_x_at
RPL24	200013_at
SPTLC1	202278_s_at
SPTLC1	202278_s_at
SPTLC1	202277_at
SPTLC1	1554053_at
SPTLC1	1554053_at
SPTLC1	1554053_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
USF2	202152_x_at
USF2	215737_x_at
USF2	214879_x_at
ZPR1	1559062_at
ZPR1	200054_at
ZPR1	1559062_at
ZPR1	200054_at
ZPR1	200054_at
CLEC12B	231600_at
CLEC12B	231600_at
CLEC12B	231357_at
CLEC12B	231600_at
CLEC12B	231600_at
CLEC12B	231357_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	57163_at
ELOVL1	218028_at
ELOVL1	218028_at
C14orf93	219009_at
C14orf93	219009_at
C14orf93	219009_at
C14orf93	219009_at
C14orf93	219009_at
CCNDBP1	218776_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
CCNDBP1	223084_s_at
IL18R1	206618_at
IL18R1	206618_at
CCDC150	232398_at
CCDC150	243565_at
CCDC150	1553459_at
CCDC150	232398_at
CCDC150	243565_at
CCDC150	243565_at
CCDC150	243565_at
CCDC150	232398_at
CCDC150	232398_at
CCDC150	243565_at
CCDC150	232398_at
CCDC150	243565_at
CCDC150	243565_at
CCDC150	243565_at
CCDC150	232398_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	1565162_s_at
MGST1	1565162_s_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	1565162_s_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	1565162_s_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	1565162_s_at
MGST1	231736_x_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
MGST1	231736_x_at
MGST1	1565162_s_at
MGST1	224918_x_at
STXBP3	203310_at
ERLEC1P1	242766_at
HSPA7	117_at
HSPA7	213418_at
LUC7L3	208835_s_at
LUC7L3	203804_s_at
LUC7L3	241792_x_at
LUC7L3	220044_x_at
LUC7L3	242389_at
LUC7L3	229193_at
LUC7L3	208835_s_at
LUC7L3	208835_s_at
LUC7L3	208835_s_at
LUC7L3	203804_s_at
LUC7L3	220044_x_at
LUC7L3	208835_s_at
LUC7L3	203804_s_at
LUC7L3	220044_x_at
LUC7L3	208835_s_at
LUC7L3	208835_s_at
LUC7L3	208835_s_at
LUC7L3	203804_s_at
LUC7L3	220044_x_at
LUC7L3	203804_s_at
LUC7L3	220044_x_at
TSPAN10	1560464_at
TSPAN10	223795_at
TSPAN10	223795_at
TSPAN10	223795_at
ABTB2	232624_at
ABTB2	213497_at
APOBEC4	1554545_at
APOBEC4	1554545_at
HOOK2	218780_at
HOOK2	218780_at
HOOK2	218780_at
HOOK2	218780_at
DMGDH	231790_at
DMGDH	1559631_at
KIAA1614-AS1	232320_at
ZWILCH	218349_s_at
ZWILCH	218349_s_at
ZWILCH	222606_at
ZWILCH	218349_s_at
ZWILCH	222606_at
ZWILCH	218349_s_at
ZWILCH	218349_s_at
ZWILCH	222606_at
RNU6-37P	239780_at
SLC35A3	206770_s_at
SLC35A3	209865_at
SLC35A3	226894_at
SLC35A3	206770_s_at
SLC35A3	209865_at
SLC35A3	238881_at
SLC35A3	226894_at
SLC35A3	206770_s_at
SLC35A3	209865_at
SLC35A3	206770_s_at
SLC35A3	209865_at
SLC35A3	226894_at
SLC35A3	206770_s_at
SLC35A3	209865_at
PRR19	231176_at
PRR19	231176_at
PRR19	231176_at
PRR19	231176_at
SESN3	235684_s_at
SESN3	235150_at
SESN3	242899_at
SESN3	242906_at
SESN3	225123_at
SESN3	235683_at
SESN3	235683_at
SESN3	1553869_at
PARP12	218543_s_at
PARP12	218543_s_at
PARP12	218543_s_at
PARP12	218543_s_at
CDX4	221340_at
FBXO45	225100_at
FBXO45	225099_at
FBXO45	242294_at
FBXO45	225100_at
FBXO45	225099_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
LUC7L2	217842_at
LUC7L2	220099_s_at
LUC7L2	236425_at
TAS1R1	1564883_a_at
TAS1R1	1555417_a_at
TAS1R1	1564883_a_at
TAS1R1	1555417_a_at
TAS1R1	1555417_a_at
TAS1R1	1564883_a_at
GALNT3	203398_s_at
GALNT3	203397_s_at
GALNT3	203398_s_at
GALNT3	203397_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
AIFM1	205512_s_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	205525_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	212077_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	215199_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	212077_at
CALD1	215198_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	215198_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	201616_s_at
CALD1	201617_x_at
CALD1	215199_at
CALD1	201615_x_at
CALD1	201616_s_at
CALD1	212077_at
CALD1	215198_s_at
CALD1	201617_x_at
GLIS1	244128_x_at
GLIS1	244128_x_at
WBP11	217821_s_at
WBP11	244647_at
WBP11	217822_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
AFTPH	222472_at
AFTPH	217939_s_at
NTN3	207640_x_at
MAPKAPK2	201461_s_at
MAPKAPK2	215050_x_at
MAPKAPK2	201461_s_at
MAPKAPK2	201460_at
MAPKAPK2	215050_x_at
MAPKAPK2	201461_s_at
MAPKAPK2	215050_x_at
FOXP3	224211_at
FOXP3	221334_s_at
FOXP3	221333_at
FOXP3	224211_at
FOXP3	221334_s_at
FOXP3	224211_at
FOXP3	221334_s_at
FOXP3	221333_at
FOXP3	224211_at
FOXP3	221334_s_at
FOXP3	224211_at
FOXP3	221334_s_at
FOXP3	224211_at
FOXP3	221334_s_at
PINLYP	213556_at
PINLYP	213556_at
PINLYP	213556_at
PINLYP	213556_at
PINLYP	213556_at
PINLYP	213556_at
ADRB3	206812_at
ADRB3	217303_s_at
ADRB3	217303_s_at
CDK7	211297_s_at
CDK7	211297_s_at
CDK7	211297_s_at
CDK7	211297_s_at
CDK7	211297_s_at
RLN2	214519_s_at
RLN2	214519_s_at
NKILA	237166_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
STARD13-AS	233194_at
OVOL1-AS1	230617_at
OVOL1-AS1	230617_at
OVOL1-AS1	230617_at
GRID1	1555268_a_at
GRID1	231977_at
GRID1	1555268_a_at
GRID1	1555268_a_at
RPL7P52	217092_x_at
VN1R3	224290_at
VN1R3	223873_s_at
ERVH48-1	232191_at
ERVH48-1	232191_at
COX6B1	201441_at
COX6B1	201441_at
COX6B1	201441_at
RMDN1	229843_at
RMDN1	218549_s_at
RMDN1	222665_at
RMDN1	218549_s_at
RMDN1	218549_s_at
RMDN1	218549_s_at
RMDN1	218549_s_at
RMDN1	218549_s_at
RMDN1	218549_s_at
KERA	220504_at
MPO	203949_at
MPO	203948_s_at
MPO	203949_at
MPO	203948_s_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PPM1N	229559_at
PAFAH1B3	203228_at
PAFAH1B3	203228_at
PAFAH1B3	203228_at
PAFAH1B3	203228_at
PAFAH1B3	203228_at
UXT	218495_at
UXT	218495_at
UXT	218495_at
UXT	218495_at
UXT	218495_at
MYNN	241730_at
MYNN	224206_x_at
MYNN	218926_at
MYNN	241730_at
MYNN	224206_x_at
MYNN	218926_at
MYNN	224206_x_at
MYNN	218926_at
MYNN	241730_at
MYNN	224206_x_at
MYNN	218926_at
SUCLG2-AS1	1557338_x_at
SUCLG2-AS1	1557336_at
SUCLG2-AS1	1564097_at
SUCLG2-AS1	1557338_x_at
SUCLG2-AS1	1557336_at
MRGPRX2	1553889_at
C16orf52	230296_at
C16orf52	227351_at
C16orf52	230721_at
C16orf52	230721_at
C16orf52	230296_at
C16orf52	230721_at
C16orf52	230721_at
FGF14-AS2	243225_at
FGF14-AS2	230351_at
TATDN3	235069_at
TATDN3	228867_at
TATDN3	235069_at
TATDN3	235069_at
TATDN3	235069_at
TATDN3	228867_at
TATDN3	235069_at
TATDN3	235069_at
TATDN3	228867_at
TATDN3	235069_at
TATDN3	235069_at
TATDN3	228867_at
TATDN3	235069_at
GRID1-AS1	1557874_at
GRID1-AS1	1557874_at
CBLN3	235221_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	206489_s_at
DLGAP1	210750_s_at
DLGAP1	206489_s_at
DLGAP1	206489_s_at
DLGAP1	206490_at
DLGAP1	206489_s_at
DLGAP1	206490_at
DLGAP1	1560773_at
DLGAP1	210750_s_at
DLGAP1	235527_at
DLGAP1	206489_s_at
ATF5	204999_s_at
ATF5	204999_s_at
ATF5	204998_s_at
ATF5	230938_x_at
ATF5	204999_s_at
ATF5	204999_s_at
ATF5	204999_s_at
ATF5	204998_s_at
GALNT1	201723_s_at
GALNT1	201722_s_at
GALNT1	1568618_a_at
GALNT1	201723_s_at
GALNT1	201724_s_at
GALNT1	201722_s_at
GALNT1	1568618_a_at
GALNT1	201723_s_at
GALNT1	201722_s_at
DCAF4L2	1553199_at
DCAF4L2	1553197_at
PRSS36	1552555_at
PRSS36	1552555_at
PRSS36	1552555_at
PRSS36	1552555_at
PRSS36	1552555_at
LSM6	205036_at
LSM6	205036_at
LSM6	205036_at
LSM6	205036_at
BMP8B	235275_at
BMP8B	207865_s_at
BUB1	215509_s_at
BUB1	209642_at
BUB1	215509_s_at
BUB1	209642_at
BUB1	215509_s_at
BUB1	216277_at
BUB1	216277_at
BUB1	215509_s_at
BUB1	209642_at
RCN3	61734_at
RCN3	219102_at
RCN3	61734_at
RCN3	219102_at
ZNF71	233754_x_at
ZNF71	233754_x_at
ZNF71	234570_at
ZNF71	226514_at
RPL23AP2	213084_x_at
BTBD11	238692_at
BTBD11	228570_at
BTBD11	238692_at
BTBD11	238692_at
BTBD11	228570_at
BTBD11	238692_at
CCL19	210072_at
CCL19	210072_at
CCL19	210072_at
LINC01085	240167_at
LINC01085	240167_at
FAM19A1	230923_at
FAM19A1	230923_at
AAMDC	221600_s_at
AAMDC	221600_s_at
AAMDC	221599_at
AAMDC	221600_s_at
AAMDC	221599_at
AAMDC	221600_s_at
AAMDC	221600_s_at
AAMDC	221600_s_at
AAMDC	221599_at
AAMDC	221600_s_at
AAMDC	221599_at
AAMDC	221600_s_at
AAMDC	221599_at
AAMDC	221600_s_at
AAMDC	221600_s_at
CACNA1G-AS1	1559061_at
CACNA1G-AS1	1559061_at
CACNA1G-AS1	1559061_at
TP53I3	210609_s_at
TP53I3	210609_s_at
TP53I3	210609_s_at
OTX2	231731_at
OTX2	242128_at
OTX2	231731_at
OTX2	242128_at
OTX2	231731_at
OTX2	242128_at
OTX2	231731_at
OTX2	231731_at
OTX2	242128_at
OTX2	231731_at
OTX2	231731_at
SLCO4C1	222071_s_at
DPM1	202673_at
DPM1	202673_at
DPM1	202673_at
DPM1	202673_at
DPM1	202673_at
RSPRY1	225774_at
RSPRY1	225773_at
RSPRY1	225770_at
RSPRY1	225774_at
RSPRY1	225773_at
RSPRY1	225770_at
RSPRY1	225774_at
RSPRY1	225773_at
RSPRY1	225770_at
RSPRY1	225774_at
RSPRY1	225770_at
DIRC3	232434_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
CYFIP2	220999_s_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
CYFIP2	215785_s_at
ASB10	1553039_a_at
ASB10	1564537_a_at
ASB10	1553039_a_at
ASB10	1564537_a_at
ASB10	1564536_at
ASB10	1553039_a_at
ASB10	1564537_a_at
ASB10	1564536_at
KHDRBS3	209781_s_at
KHDRBS3	209781_s_at
KHDRBS3	209781_s_at
KHDRBS3	209781_s_at
KHDRBS3	230249_at
KHDRBS3	209781_s_at
KHDRBS3	230249_at
KHDRBS3	209781_s_at
KHDRBS3	230249_at
LIMK1	208372_s_at
LIMK1	204357_s_at
LIMK1	208372_s_at
LIMK1	204357_s_at
LIMK1	208372_s_at
LIMK1	204357_s_at
LIMK1	208372_s_at
LIMK1	208372_s_at
DRD5	208486_at
CD82	228910_at
CD82	203904_x_at
CD82	228910_at
CD82	203904_x_at
CD82	228910_at
CD82	203904_x_at
CD82	228910_at
CD82	203904_x_at
CD82	228910_at
CD82	203904_x_at
CD82	228910_at
CD82	203904_x_at
VWA3B	1564598_a_at
VWA3B	1555298_a_at
VWA3B	1562371_s_at
VWA3B	1561200_at
VWA3B	1555298_a_at
VWA3B	1558470_at
VWA3B	1555298_a_at
VWA3B	1564598_a_at
VWA3B	1555298_a_at
VWA3B	1562371_s_at
VWA3B	1561200_at
VWA3B	1555298_a_at
